Unnamed: 0,GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7
4190,162589,0.207706,0.787768,0.004526,0.0,0.787768,0.112698,0.887302,0.0,0.207706,0.0,0.0,0.0,0.056349,0.0,0.0,0.0,0.056349
4191,162608,0.055083,0.944786,0.000131,0.0,0.944786,0.77592,0.22408,0.0,0.055083,0.0,0.0,0.04118661,0.040872362,0.439540058,0.103582216,0.15073953,0.0
4192,162627,0.024462,0.975538,0.0,0.0,0.975538,0.486233,0.513767,0.024462,0.0,0.0,0.365039911,0.030176592,0.060839904,0.0,0.0,0.0,0.030176592
4193,162640,0.255498,0.744502,0.0,0.023895536,0.720606464,0.371579,0.628421,0.118397007,0.137100993,0.0,0.024895793,0.0,0.123735807,0.049420007,0.1486316,0.024895793,0.0
4194,162655,0.580337,0.402837,0.016826,0.172817073,0.230019927,0.556758,0.443242,0.028296652,0.369328208,0.18271214,0.0,0.050664978,0.050664978,0.0,0.227714022,0.227714022,0.0
4195,162691,0.039161,0.925332,0.035507,0.025716827,0.899615173,0.151158,0.848842,0.039161,0.0,0.0,0.0,0.0,0.025218143,0.0,0.100721715,0.025218143,0.0
4196,162702,0.165407,0.831415,0.003177,0.0,0.831415,0.747904,0.252096,0.080051695,0.085355305,0.0,0.689567488,0.0,0.029168256,0.0,0.029168256,0.0,0.0
4197,162707,0.290714,0.709286,0.0,0.0,0.709286,0.029763,0.970237,0.270528564,0.020185436,0.0,0.0,0.0,0.0,0.0,0.029763,0.0,0.0
4198,162708,0.281651,0.685299,0.033051,0.0,0.685299,0.219948,0.780052,0.0281651,0.2534859,0.0,0.0,0.0,0.048828456,0.171119544,0.0,0.0,0.0
4199,162727,0.331852,0.647968,0.020179,0.352617058,0.295350942,0.035147,0.964853,0.0,0.018583712,0.313268288,0.0,0.0,0.0,0.035147,0.0,0.0,0.0
4200,162731,0.461733,0.518308,0.019959,0.0,0.518308,0.453458,0.546542,0.405837912,0.055895088,0.0,0.0,0.0358649,0.0358649,0.099117757,0.185910525,0.096699465,0.0
4201,162740,0.113547,0.886453,0.0,0.0,0.886453,0.342398,0.657602,0.066952421,0.046594579,0.0,0.174880806,0.045935431,0.045935431,0.045935431,0.029711244,0.0,0.0
4202,162752,0.895,0.025,0.08,0.0,0.025,0.082,0.918,0.81982,0.07518,0.0,0.0,0.054694,0.0,0.0,0.027306,0.0,0.0
4203,162756,0.273436,0.701767,0.024798,0.347162731,0.354604269,0.287445,0.712555,0.0,0.0,0.273436,0.0,0.0,0.035930625,0.179653125,0.07186125,0.0,0.0
4204,162769,0.948143,0.051857,0.0,0.0,0.051857,0.207715,0.792285,0.871343417,0.076799583,0.0,0.0207715,0.0,0.0,0.0,0.166172,0.0207715,0.0
4205,162809,0.75393,0.122763,0.123307,0.0,0.122763,0.070854,0.929146,0.680938267,0.072991733,0.0,0.0,0.035427,0.0,0.0,0.035427,0.0,0.0
4206,162813,0.681,0.227,0.092,0.0454,0.1816,0.475,0.525,0.386127,0.294873,0.0,0.0,0.025149825,0.07497495,0.27475045,0.025149825,0.07497495,0.0
4207,162829,0.768625,0.200102,0.031273,0.0,0.200102,0.151089,0.848911,0.551008047,0.217616953,0.0,0.0,0.0,0.0,0.050312637,0.100776363,0.0,0.0
4208,162832,0.807319,0.149361,0.04332,0.0,0.149361,0.361035,0.638965,0.062748869,0.744570131,0.0,0.060292845,0.0,0.060292845,0.120224655,0.120224655,0.0,0.0
4209,162843,0.797384,0.16086,0.041756,0.0,0.16086,0.102742,0.897258,0.059224899,0.716260544,0.021898557,0.0,0.068528914,0.034213086,0.0,0.0,0.0,0.0
4210,162860,0.584666,0.317807,0.097527,0.0,0.317807,0.328845,0.671155,0.030431865,0.437247145,0.116986989,0.0,0.0,0.065769,0.131538,0.065769,0.065769,0.0
4211,162864,0.945084,0.018305,0.03661,0.0,0.018305,0.307081,0.692919,0.060502388,0.884581612,0.0,0.0,0.021824554,0.021824554,0.0,0.175518901,0.087912991,0.0
4212,162893,0.594221,0.376489,0.02929,0.30103684,0.07545216,0.046205,0.953795,0.0,0.0,0.594221,0.0,0.0,0.0,0.046205,0.0,0.0,0.0
4213,162911,0.286123,0.702818,0.01106,0.0,0.702818,0.06959,0.93041,0.054004286,0.232118714,0.0,0.0,0.0,0.034795,0.034795,0.0,0.0,0.0
4214,162916,0.0,1.0,0.0,0.04,0.96,0.48,0.52,0.0,0.0,0.0,0.0,0.0,0.08016,0.08016,0.03984,0.27984,0.0
4215,162926,0.6263,0.334263,0.039437,0.0,0.334263,0.028084,0.971916,0.394775679,0.231524321,0.0,0.0,0.0,0.028084,0.0,0.0,0.0,0.0
4216,162938,0.321,0.643,0.036,0.3858,0.2572,0.2,0.8,0.0,0.0,0.321,0.0,0.0,0.0,0.0,0.1,0.0334,0.0666
4217,162950,0.316308,0.68314,0.000552,0.0,0.68314,0.145143,0.854857,0.039906683,0.276401317,0.0,0.0,0.0,0.0,0.03628575,0.0725715,0.0,0.03628575
4218,162974,0.236382,0.763618,0.0,0.230514893,0.533103107,0.139697,0.860303,0.0,0.048954239,0.187427761,0.061746074,0.0,0.0,0.0,0.077950926,0.0,0.0
4219,162975,0.575092,0.378527,0.046381,0.118067114,0.260459886,0.182063,0.817937,0.00637547,0.539719241,0.028997289,0.047717802,0.0,0.0,0.099679128,0.03466607,0.0,0.0
4220,163002,0.211679,0.788321,0.0,0.0,0.788321,0.113968,0.886032,0.133663223,0.078015777,0.0,0.0,0.0,0.0,0.113968,0.0,0.0,0.0
4221,163008,0.363068,0.620584,0.016348,0.117030351,0.503553649,0.048439,0.951561,0.0,0.025347229,0.337720771,0.048439,0.0,0.0,0.0,0.0,0.0,0.0
4222,163023,0.0,0.96,0.04,0.15552,0.80448,0.378,0.622,0.0,0.0,0.0,0.026891676,0.026891676,0.081054162,0.026891676,0.081054162,0.026891676,0.108324594
4223,163026,0.317347,0.680764,0.001889,0.513224576,0.167539424,0.058019,0.941981,0.0,0.009729542,0.307617458,0.0,0.0,0.058019,0.0,0.0,0.0,0.0
4224,163028,0.483928,0.462305,0.053767,0.0,0.462305,0.064759,0.935241,0.394836371,0.089091629,0.0,0.032832813,0.031926187,0.0,0.0,0.0,0.0,0.0
4225,163046,0.362084,0.597261,0.040654,0.074657625,0.522603375,0.161468,0.838532,0.0,0.319358088,0.042725912,0.0645872,0.0,0.0322936,0.0322936,0.0322936,0.0,0.0
4226,163047,0.619432,0.358444,0.022124,0.0,0.358444,0.04045,0.95955,0.423018785,0.196413215,0.0,0.0,0.04045,0.0,0.0,0.0,0.0,0.0
4227,163078,0.088589,0.898798,0.012613,0.0,0.898798,0.165127,0.834873,0.047118717,0.041470283,0.0,0.0,0.0,0.0825635,0.054987291,0.027576209,0.0,0.0
4228,163121,0.194018,0.805982,0.0,0.032569733,0.773412267,0.75004,0.24996,0.157729261,0.036288739,0.0,0.75004,0.0,0.0,0.0,0.0,0.0,0.0
4229,163153,0.533022,0.403118,0.06386,0.0,0.403118,0.203872,0.796128,0.340176239,0.192845761,0.0,0.073712572,0.036225812,0.0,0.0,0.069836965,0.024096651,0.0
4230,163160,0.0,0.979,0.021,0.0,0.979,0.109,0.891,0.0,0.0,0.0,0.0,0.0218,0.0,0.0654,0.0218,0.0,0.0
4231,163167,0.188387,0.811613,0.0,0.811613,0.0,0.0,1.0,0.0,0.0,0.188387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4232,163168,0.573739,0.358855,0.067406,0.0,0.358855,0.363194,0.636806,0.280084463,0.293654537,0.0,0.0,0.0,0.060653398,0.302540602,0.0,0.0,0.0
4233,163209,0.148,0.833,0.019,0.036652,0.796348,0.226,0.774,0.074,0.074,0.0,0.037704258,0.037704258,0.094147758,0.037704258,0.018739242,0.0,0.0
4234,163210,0.609847,0.332769,0.057384,0.0,0.332769,0.629612,0.370388,0.547330974,0.062516026,0.0,0.0,0.0,0.033336067,0.0,0.46356065,0.132715284,0.0
4235,163221,0.070396,0.919398,0.010206,0.0,0.919398,0.632045,0.367955,0.0,0.070396,0.0,0.0,0.0,0.137290919,0.174618864,0.087309432,0.203722008,0.029103144
4236,163252,0.238187,0.742559,0.019254,0.08454257,0.65801643,0.15812,0.84188,0.04494017,0.19324683,0.0,0.0,0.039699505,0.039699505,0.043044533,0.035676299,0.0,0.0
4237,163256,0.576558,0.294894,0.128548,0.098199702,0.196694298,0.462277,0.537723,0.220504031,0.356053969,0.0,0.0,0.0,0.06742495,0.06742495,0.215205661,0.112220978,0.0
4238,163284,0.826174,0.141858,0.031968,0.0,0.141858,0.024,0.976,0.023959046,0.755123036,0.047091918,0.0,0.0,0.0,0.0,0.024,0.0,0.0
4239,163288,0.768932,0.231068,0.0,0.0,0.231068,0.033958,0.966042,0.583353338,0.185578662,0.0,0.0,0.016979,0.0,0.0,0.016979,0.0,0.0
4240,163299,0.820985,0.159906,0.019109,0.0,0.159906,0.262175,0.737825,0.676356177,0.144628823,0.0,0.0,0.0,0.037491025,0.149701925,0.07498205,0.0,0.0
4241,163311,0.812618,0.149233,0.038149,0.0,0.149233,0.0,1.0,0.557117086,0.246076983,0.009423118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4242,163323,0.210793,0.774094,0.015113,0.053626136,0.720467864,0.507539,0.492461,0.183415416,0.027377584,0.0,0.053291595,0.0,0.107090729,0.266965514,0.053291595,0.026899567,0.0
4243,163352,0.504707,0.493531,0.001763,0.042937197,0.450593803,0.888505,0.111495,0.0,0.504707,0.0,0.0,0.02665515,0.0,0.054198805,0.242561865,0.56508918,0.0
4244,163361,0.499834,0.500166,0.0,0.0,0.500166,0.127813,0.872187,0.048585864,0.451248136,0.0,0.0,0.0,0.0,0.0639065,0.0639065,0.0,0.0
4245,163429,0.303627,0.696373,0.0,0.528990697,0.167382303,0.547633,0.452367,0.0,0.233489163,0.070137837,0.0,0.086526014,0.115550563,0.057501465,0.230553493,0.0,0.057501465
4246,163435,0.807989,0.192011,0.0,0.0,0.192011,0.0,1.0,0.0,0.768326436,0.039662564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,163443,0.17042,0.82958,0.0,0.062417599,0.767162401,0.153495,0.846505,0.0,0.162083735,0.008336265,0.107984039,0.0,0.0,0.031386044,0.014124763,0.0,0.0
4248,163445,0.63586,0.339993,0.024147,0.0,0.339993,0.049898,0.950102,0.602376884,0.033483116,0.0,0.0,0.0,0.0,0.0,0.049898,0.0,0.0
4249,163454,0.139495,0.858337,0.002168,0.028741414,0.829595586,0.395629,0.604371,0.0,0.099148024,0.040346976,0.028117749,0.0,0.084749271,0.028117749,0.19801271,0.056631522,0.0
4250,163458,0.676468,0.286744,0.036788,0.0,0.286744,0.101317,0.898683,0.577791613,0.098676387,0.0,0.0,0.033738561,0.0,0.0,0.067578439,0.0,0.0
4251,163462,0.203104,0.780241,0.016655,0.016491954,0.763749046,0.190668,0.809332,0.152328,0.050776,0.0,0.0,0.0,0.0715005,0.0715005,0.0238335,0.0238335,0.0
4252,163477,0.660416,0.268458,0.071127,0.012155778,0.256302222,0.116405,0.883595,0.109491689,0.550924311,0.0,0.0,0.0,0.116405,0.0,0.0,0.0,0.0
4253,163489,0.485097,0.495468,0.019435,0.038496873,0.456971127,0.045858,0.954142,0.170452899,0.304529344,0.010114758,0.0,0.0,0.0,0.0,0.045858,0.0,0.0
4254,163528,0.3108,0.669257,0.019943,0.290290893,0.378966107,0.063147,0.936853,0.0,0.089038606,0.221761394,0.0,0.0,0.0,0.063147,0.0,0.0,0.0
4255,163537,0.0,0.986622,0.013378,0.0,0.986622,0.238976,0.761024,0.0,0.0,0.0,0.026552862,0.0,0.106211449,0.079658587,0.026552862,0.0,0.0
4256,163541,0.793759,0.169874,0.036367,0.0,0.169874,0.073191,0.926809,0.169511997,0.624247003,0.0,0.0,0.0,0.0365955,0.0,0.0365955,0.0,0.0
4257,163545,0.0,1.0,0.0,0.048889,0.951111,0.144387,0.855613,0.0,0.0,0.0,0.018048375,0.0,0.018048375,0.0,0.090241875,0.018048375,0.0
4258,163552,0.797283,0.145407,0.057309,0.0,0.145407,0.0,1.0,0.100825205,0.696457795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4259,163558,0.47699,0.477167,0.045843,0.201543889,0.275623111,0.294125,0.705875,0.0,0.426285963,0.050704037,0.0,0.038511257,0.0,0.0,0.225030037,0.030583706,0.0
4260,163584,0.408201,0.57835,0.013449,0.053735077,0.524614923,0.159624,0.840376,0.051240655,0.356960345,0.0,0.0,0.0,0.106469208,0.0,0.053154792,0.0,0.0
4261,163606,0.149909,0.829928,0.020163,0.0,0.829928,0.813841,0.186159,0.006296178,0.143612822,0.0,0.010579933,0.006510728,0.061038075,0.581896315,0.091964033,0.030925958,0.030925958
4262,163618,0.310974,0.66693,0.022096,0.0,0.66693,0.120826,0.879174,0.18891826,0.12205574,0.0,0.0,0.0,0.0,0.0,0.120826,0.0,0.0
4263,163623,0.320898,0.679102,0.0,0.043180022,0.635921978,0.035593,0.964407,0.109766691,0.211131309,0.0,0.0,0.0,0.0,0.0,0.035593,0.0,0.0
4264,163654,0.361895,0.637549,0.000556,0.056484291,0.581064709,0.107564,0.892436,0.34162888,0.02026612,0.0,0.0,0.0,0.035818812,0.071745188,0.0,0.0,0.0
4265,163668,0.343831,0.656169,0.0,0.0,0.656169,0.044779,0.955221,0.014230821,0.312815725,0.016784454,0.0,0.0,0.0,0.044779,0.0,0.0,0.0
4266,163697,0.848613,0.093344,0.058043,0.0,0.093344,0.091213,0.908787,0.76999834,0.07861466,0.0,0.032381436,0.030447994,0.0,0.0,0.02838357,0.0,0.0
4267,163698,0.495929,0.504071,0.0,0.0,0.504071,0.255031,0.744969,0.349563491,0.146365509,0.0,0.015037903,0.072549434,0.075020174,0.072786868,0.019636622,0.0,0.0
4268,163699,0.020156,0.962415,0.017429,0.0,0.962415,0.1551,0.8449,0.0,0.020156,0.0,0.038775,0.0,0.07755,0.038775,0.0,0.0,0.0
4269,163702,0.56456,0.43544,0.0,0.125032677,0.310407323,0.06017,0.93983,0.034523973,0.530036027,0.0,0.0,0.0,0.030085,0.030085,0.0,0.0,0.0
4270,163726,0.817194,0.115157,0.067648,0.0,0.115157,0.341724,0.658276,0.294055003,0.523138997,0.0,0.0,0.0683448,0.0341724,0.2392068,0.0,0.0,0.0
4271,163745,0.013988,0.985385,0.000627,0.055056416,0.930328584,0.182622,0.817378,0.013988,0.0,0.0,0.0365244,0.0,0.0365244,0.0365244,0.0730488,0.0,0.0
4272,163753,0.481593,0.517383,0.001023,0.025992287,0.491390713,0.155384,0.844616,0.0,0.221717712,0.259875288,0.0,0.0,0.0,0.0,0.155384,0.0,0.0
4273,163755,0.929315,0.050274,0.020411,0.0,0.050274,0.035348,0.964652,0.52337441,0.40594059,0.0,0.0,0.0,0.0,0.0,0.017674,0.017674,0.0
4274,163756,0.466801,0.533199,0.0,0.0,0.533199,0.205437,0.794563,0.046300124,0.420500876,0.0,0.003697866,0.0,0.0,0.201739134,0.0,0.0,0.0
4275,163761,0.401897,0.598103,0.0,0.02558266,0.57252034,0.437723,0.562277,0.13428705,0.26760995,0.0,0.034982822,0.069965644,0.034982822,0.0,0.262808889,0.034982822,0.0
4276,163772,0.916833,0.041583,0.041583,0.0,0.041583,0.213671,0.786329,0.13440405,0.78242895,0.0,0.0,0.0,0.0,0.118801076,0.071152443,0.023717481,0.0
4277,163795,0.235802,0.756533,0.007665,0.0,0.756533,0.086332,0.913668,0.041443616,0.194358384,0.0,0.043166,0.0,0.0,0.043166,0.0,0.0,0.0
4278,163809,0.072442,0.927558,0.0,0.055450345,0.872107655,0.681102,0.318898,0.0,0.064920347,0.007521653,0.622468653,0.0,0.0,0.029316673,0.0,0.029316673,0.0
4279,163823,0.619886,0.365632,0.014482,0.0,0.365632,0.068125,0.931875,0.213006467,0.406879533,0.0,0.0,0.0340625,0.0340625,0.0,0.0,0.0,0.0
4280,163839,0.656041,0.318567,0.025392,0.0,0.318567,0.169092,0.830908,0.615963455,0.040077545,0.0,0.0,0.056307636,0.028238364,0.0,0.056307636,0.028238364,0.0
4281,163861,0.810337,0.133611,0.056052,0.0,0.133611,0.069289,0.930711,0.315088198,0.495248802,0.0,0.0,0.0,0.0346445,0.0346445,0.0,0.0,0.0
4282,163895,0.366739,0.606767,0.026493,0.0,0.606767,0.188085,0.811915,0.023168736,0.343570264,0.0,0.075234,0.0,0.037617,0.0,0.075234,0.0,0.0
4283,163972,0.339532,0.660468,0.0,0.0,0.660468,0.1135,0.8865,0.274821615,0.064710385,0.0,0.0,0.028375,0.05675,0.0,0.0,0.028375,0.0
4284,164005,0.066316,0.912774,0.02091,0.027434335,0.885339665,0.521465,0.478535,0.044232772,0.022083228,0.0,0.0,0.0,0.094811723,0.189623447,0.189623447,0.047405862,0.0
4285,164007,0.625578,0.280355,0.094067,0.0,0.280355,0.0,1.0,0.154421427,0.471156573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,164016,0.322063,0.644947,0.032989,0.021458677,0.623488323,0.170108,0.829892,0.044977708,0.24919689,0.027888079,0.042527,0.0,0.0,0.042527,0.085054,0.0,0.0
4287,164053,0.34116,0.650105,0.008735,0.064427356,0.585677644,0.633453,0.366547,0.246295345,0.094864655,0.0,0.0,0.158674275,0.063469457,0.096105589,0.198180839,0.11702284,0.0
4288,164055,0.750933,0.159493,0.089575,0.0,0.159493,0.100616,0.899384,0.718416099,0.032516901,0.0,0.0,0.0,0.0,0.0,0.100616,0.0,0.0
4289,164059,0.51719,0.429664,0.053146,0.050073043,0.379590957,0.118569,0.881431,0.407489863,0.109700137,0.0,0.0237138,0.0,0.0,0.0,0.0948552,0.0,0.0
4290,164088,0.389991,0.598861,0.011148,0.339857211,0.259003789,0.082355,0.917645,0.0,0.349041945,0.040949055,0.02058875,0.0,0.0,0.0,0.0411775,0.0,0.02058875
4291,164089,0.110464,0.884557,0.004979,0.090610481,0.793946519,0.202977,0.797023,0.0,0.102840327,0.007623673,0.081316443,0.04065812,0.038432274,0.0,0.042570163,0.0,0.0
4292,164097,0.544427,0.42016,0.035413,0.0,0.42016,0.698196,0.301804,0.464994556,0.079432444,0.0,0.0,0.0,0.0698196,0.0,0.3840078,0.2443686,0.0
4293,164105,0.21572,0.783824,0.000456,0.464226818,0.319597182,0.106774,0.893226,0.014125346,0.035578052,0.166016602,0.0,0.0,0.0,0.0,0.077436776,0.029337224,0.0
4294,164194,0.637007,0.336409,0.026584,0.0,0.336409,0.80045,0.19955,0.446754667,0.166627017,0.023625316,0.0,0.192715542,0.082363904,0.0,0.167926406,0.357443349,0.0
4295,164198,0.978,0.022,0.0,0.0,0.022,0.044,0.956,0.0,0.866508,0.111492,0.0,0.0,0.0,0.044,0.0,0.0,0.0
4296,164199,0.275824,0.724176,0.0,0.51931023,0.20486577,0.514638,0.485362,0.0,0.1103296,0.1654944,0.0,0.027275814,0.135349794,0.05403699,0.108588618,0.05403699,0.135349794
4297,164210,0.656863,0.299616,0.04352,0.0,0.299616,0.781067,0.218933,0.066327398,0.555387519,0.035148082,0.0,0.0,0.025782241,0.0,0.409327534,0.345957225,0.0
4298,164217,0.703017,0.286017,0.010966,0.0,0.286017,0.79586,0.20414,0.373895373,0.329121627,0.0,0.02467166,0.198965,0.0994825,0.198965,0.07481084,0.198965,0.0
4299,164226,0.96771,0.0,0.03229,0.0,0.0,0.056551,0.943449,0.031692503,0.897712633,0.038304865,0.0,0.0,0.056551,0.0,0.0,0.0,0.0
4300,164254,0.188117,0.811236,0.000647,0.0,0.811236,0.767267,0.232733,0.04939595,0.13872105,0.0,0.738110854,0.029156146,0.0,0.0,0.0,0.0,0.0
4301,164257,0.422004,0.488985,0.089011,0.092081743,0.396903257,0.915761,0.084239,0.16247154,0.227038152,0.032494308,0.0,0.0,0.041250454,0.041250454,0.124668039,0.708592052,0.0
4302,164277,0.475654,0.524346,0.0,0.227827813,0.296518187,0.43878,0.56122,0.0,0.413512659,0.062141341,0.0,0.06274554,0.03115338,0.0,0.28213554,0.06274554,0.0
4303,164433,0.822791,0.177209,0.0,0.0,0.177209,0.273241,0.726759,0.159929178,0.662861822,0.0,0.0,0.0,0.032732086,0.145566957,0.027045394,0.06789629,0.0
4304,164450,0.730583,0.269417,0.0,0.0,0.269417,0.077752,0.922248,0.612034219,0.118548781,0.0,0.0,0.0,0.077752,0.0,0.0,0.0,0.0
4305,164489,0.791425,0.208575,0.0,0.0,0.208575,0.042072,0.957928,0.472038318,0.319386682,0.0,0.01178016,0.0,0.0,0.0,0.03029184,0.0,0.0
4306,164492,0.038464,0.961536,0.0,0.961536,0.0,0.062899,0.937101,0.0,0.0,0.038464,0.0,0.0314495,0.0,0.0,0.0314495,0.0,0.0
4307,164494,0.706703,0.240463,0.052834,0.0,0.240463,0.137825,0.862175,0.687100472,0.019602528,0.0,0.0,0.030459325,0.0,0.0,0.016125525,0.09124015,0.0
4308,164513,0.384589,0.614125,0.001286,0.0,0.614125,0.280144,0.719856,0.350349041,0.034239959,0.0,0.0,0.09338124,0.0,0.0,0.12450832,0.06225416,0.0
4309,164515,0.69722,0.265423,0.037357,0.0,0.265423,0.024982,0.975018,0.647808019,0.049411981,0.0,0.024982,0.0,0.0,0.0,0.0,0.0,0.0
4310,164521,0.289328,0.710672,0.0,0.609624391,0.101047609,0.0,1.0,0.0,0.009960984,0.279367016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4311,164530,0.163868,0.803615,0.032517,0.223928927,0.579686073,0.157179,0.842821,0.091266774,0.048897228,0.023703998,0.0,0.0,0.104838393,0.0,0.052340607,0.0,0.0
4312,164546,0.0,1.0,0.0,0.059,0.941,0.118,0.882,0.0,0.0,0.0,0.0,0.0295,0.0295,0.0,0.059,0.0,0.0
4313,164547,0.817526,0.118251,0.064223,0.0236502,0.0946008,0.227646,0.772354,0.392473794,0.425052206,0.0,0.033953173,0.135812921,0.0,0.033953173,0.0,0.023926733,0.0
4314,164550,0.857933,0.142067,0.0,0.0,0.142067,0.153718,0.846282,0.120253037,0.737679963,0.0,0.0,0.0,0.038843924,0.0,0.070779453,0.044094623,0.0
4315,164564,0.0515,0.948191,0.00031,0.0,0.948191,0.312693,0.687307,0.0,0.0515,0.0,0.028455063,0.028455063,0.028455063,0.227327811,0.0,0.0,0.0
4316,164569,0.070781,0.929219,0.0,0.929219,0.0,0.059373,0.940627,0.003300801,0.0,0.067480199,0.037345617,0.0,0.0,0.0,0.0,0.0,0.022027383
4317,164588,0.191233,0.799245,0.009522,0.0,0.799245,0.301902,0.698098,0.111057417,0.080175583,0.0,0.027209522,0.0,0.024858309,0.0298569,0.184000816,0.035976454,0.0
4318,164609,0.875758,0.102174,0.022068,0.0204348,0.0817392,0.736924,0.263076,0.266010617,0.609747383,0.0,0.0,0.050847756,0.0,0.050847756,0.380989708,0.25423878,0.0
4319,164620,0.306181,0.693819,0.0,0.0,0.693819,0.114433,0.885567,0.019740101,0.286440899,0.0,0.093797068,0.0,0.020635932,0.0,0.0,0.0,0.0
4320,164645,0.641103,0.286662,0.072235,0.0,0.286662,0.0,1.0,0.290506849,0.350596151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4321,164678,0.162076,0.830287,0.007638,0.518132299,0.312154701,0.12488,0.87512,0.0,0.031703038,0.130372962,0.0,0.0,0.0,0.0,0.12488,0.0,0.0
4322,164688,0.233351,0.758097,0.008552,0.0,0.758097,0.031804,0.968196,0.06335923,0.16999177,0.0,0.0,0.0,0.031804,0.0,0.0,0.0,0.0
4323,164705,0.676948,0.278486,0.044566,0.0,0.278486,0.114227,0.885773,0.042670063,0.634277937,0.0,0.005254442,0.0,0.036324186,0.072648372,0.0,0.0,0.0
4324,164730,0.0479,0.941112,0.010988,0.021650282,0.919461718,0.791345,0.208655,0.011377639,0.036522361,0.0,0.791345,0.0,0.0,0.0,0.0,0.0,0.0
4325,164747,0.716644,0.258053,0.025303,0.0,0.258053,0.11919,0.88081,0.0,0.698646919,0.017997081,0.0,0.0,0.0,0.0,0.11919,0.0,0.0
4326,164760,0.536697,0.463303,0.0,0.0,0.463303,0.302195,0.697805,0.144602273,0.392094727,0.0,0.0,0.037774375,0.264420625,0.0,0.0,0.0,0.0
4327,164774,0.786044,0.210618,0.003338,0.0,0.210618,0.069852,0.930148,0.045203032,0.633711817,0.107128365,0.0,0.0,0.069852,0.0,0.0,0.0,0.0
4328,164776,0.210967,0.772823,0.01621,0.0,0.772823,0.607488,0.392512,0.014961991,0.196005009,0.0,0.532002756,0.0,0.0,0.046344045,0.016942233,0.012198967,0.0
4329,164785,0.623376,0.328564,0.048059,0.0,0.328564,0.496721,0.503279,0.060794121,0.562581879,0.0,0.0,0.030909458,0.0,0.0,0.138968628,0.326842915,0.0
4330,164786,0.068579,0.931421,0.0,0.904409791,0.027011209,0.035624,0.964376,0.0,0.0,0.068579,0.0,0.0,0.0,0.0,0.035624,0.0,0.0
4331,164812,0.120383,0.851516,0.028101,0.301027936,0.550488064,0.264914,0.735086,0.0,0.000482,0.119901468,0.113118278,0.0,0.0,0.0,0.07550049,0.000795,0.07550049
4332,164823,0.316362,0.661887,0.021751,0.661887,0.0,0.183722,0.816278,0.0,0.0,0.316362,0.0,0.0,0.0,0.052728214,0.104537818,0.026455968,0.0
4333,164824,0.778484,0.167093,0.054423,0.0,0.167093,0.109417,0.890583,0.382090067,0.396393933,0.0,0.0,0.0,0.036472297,0.036472297,0.036472297,0.0,0.0
4334,164826,0.609917,0.371542,0.018541,0.0,0.371542,0.064229,0.935771,0.220516101,0.389400899,0.0,0.0,0.0,0.0,0.0,0.0,0.064229,0.0
4335,164828,0.809531,0.188546,0.001923,0.0,0.188546,0.0,1.0,0.269797254,0.539733746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,164832,0.0,1.0,0.0,0.0,1.0,0.116,0.884,0.0,0.0,0.0,0.0,0.0,0.0232,0.0232,0.0696,0.0,0.0
4337,164836,0.307284,0.613435,0.079282,0.0,0.613435,0.988904,0.011096,0.019401297,0.280109954,0.007772749,0.0,0.028652504,0.026776554,0.032215526,0.235475843,0.665783574,0.0
4338,164862,0.059879,0.940121,0.0,0.023918558,0.916202442,0.110307,0.889693,0.009301005,0.050577995,0.0,0.00330921,0.0,0.0,0.053498895,0.053498895,0.0,0.0
4339,164903,0.179269,0.814679,0.006052,0.145952187,0.668726813,0.626131,0.373869,0.001066113,0.067422892,0.110779996,0.031637773,0.0,0.041602022,0.16565047,0.208972474,0.178268888,0.0
4340,164918,0.072301,0.917933,0.009765,0.0,0.917933,0.146298,0.853702,0.048224767,0.024076233,0.0,0.032478156,0.0,0.081341688,0.0,0.032478156,0.0,0.0
4341,164992,0.542338,0.426993,0.03067,0.025192587,0.401800413,0.441078,0.558922,0.315640716,0.203919088,0.022778196,0.02740153,0.0,0.02740153,0.33147144,0.02740153,0.02740153,0.0
4342,165004,0.723892,0.226998,0.049111,0.0,0.226998,0.238213,0.761787,0.587819849,0.136072151,0.0,0.026441643,0.079324929,0.0,0.0,0.132446428,0.0,0.0
4343,165015,0.533681,0.465766,0.000553,0.156992951,0.308773049,0.084271,0.915729,0.0,0.253990529,0.279690471,0.056208757,0.0,0.0,0.0,0.028062243,0.0,0.0
4344,165083,0.0,0.986,0.014,0.106179382,0.879820618,0.253668,0.746332,0.0,0.0,0.0,0.063417,0.0,0.063417,0.063417,0.0317085,0.0317085,0.0
4345,165086,0.429458,0.549018,0.021524,0.0,0.549018,0.158198,0.841802,0.263295117,0.166162883,0.0,0.068759337,0.042488502,0.0,0.0,0.0,0.046950002,0.0
